commit_id,author_exprience,from_mozilla,messages,changed_files,churn,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree,reviewed,crashed
1e7185c470b0,206,True,4,1,32,831.0,2.0,1.0,1.0,1.64,2.59,0.0,0.91,0.0,0.0,False,False
65081752a7c8,207,True,15,318,439648,1254.0,3.0,43.0,4.0,0.26,2.59,0.0,0.91,0.0,0.0,False,False
3aa2f748bffb,48,False,12,1,4,264.0,2.0,28.0,5.0,0.28,2.96,4.54,3.33,1.0,3.0,False,False
8e117c9c2fdb,46,False,19,1,2,466.0,3.0,16.0,3.0,0.4,146.76,200873.83,3.33,23.0,9.0,False,False
f6bbea9374ea,47,False,15,3,91,1276.0,0.0,0.0,0.0,0.0,2.59,0.0,3.33,0.0,6.0,False,False
3637f7e83fde,49,False,7,6,215,1276.0,0.0,0.0,0.0,0.0,2.88,0.0,3.33,1.0,2.0,False,False
32923c09bf06,48,True,5,4,54,1164.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
efeb8f304217,49,True,9,3,14,1304.0,2.5,24.0,2.0,0.1,2.86,0.0,3.33,1.0,9.0,False,False
486608a77fc7,429,True,12,1,2,6989.0,5.0,38.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
977696225e6e,430,True,6,1,1,5043.0,8.0,77.0,7.0,0.18,4.83,47296.73,3.33,7.0,44.0,False,False
712b3f2d358b,3,False,3,1,11,1130.0,4.0,21.0,4.0,0.4,2.68,577.58,3.33,1.0,38.0,False,False
868ddfacecb9,4,False,3,3,18,2708.0,6.0,77.0,7.0,0.18,58.41,140303.98,3.33,22.0,44.0,False,False
c7d57bb0af52,5,False,3,3,28,2708.0,6.0,77.0,7.0,0.18,58.41,140303.98,3.33,22.0,44.0,False,False
6d8d6e881606,6,False,15,1,4,5043.0,8.0,77.0,7.0,0.18,4.83,47296.73,3.33,7.0,44.0,False,False
71e3828cd05d,50,True,5,19,3383,2708.0,3.0,104.0,5.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
37bd3c85896c,432,True,5,4,43,1038.5,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
991ca2749bad,433,True,8,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
bf88f75a66ce,208,True,6,47,3142,1299.0,3.0,51.0,3.0,0.28,2.59,0.0,0.91,0.0,0.0,False,False
1ac576188ed6,209,True,11,19,1000,2415.0,3.5,104.0,4.0,0.16,2.94,1503.7,3.33,5.0,29.5,False,False
39bf37ddc4ee,210,True,14,2,24,4995.5,4.5,127.5,6.0,0.26,2.59,0.0,0.91,0.0,0.0,False,False
18b8df733e33,434,True,4,5,403,737.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
63fe1945af8c,211,True,3,1,4,4639.0,1.0,475.0,4.0,0.24,2.59,0.0,0.91,0.0,0.0,False,False
95dc54180c54,212,True,7,100,82707,1798.0,3.5,59.5,4.0,0.23,2.59,0.0,0.91,0.0,0.0,False,False
5571e48bb47b,213,True,5,9,146,1454.0,3.0,60.0,4.0,0.24,2.59,0.0,0.91,0.0,0.0,False,False
5022aa803dfe,214,True,14,13,126,656.0,3.0,30.0,3.0,0.24,2.98,159.56,3.33,3.0,16.0,False,False
c4e1c486fda2,215,True,3,1,4,737.0,1.0,41.0,1.0,1.05,2.59,0.0,0.91,0.0,0.0,False,False
7ec0092ed0a3,216,True,14,2,370,9111.5,1.5,338.5,3.5,0.7,5.34,601.94,2.12,6.5,15.5,False,False
61b25b0ef9a4,217,True,15,3,848,1192.0,4.0,28.0,3.0,0.15,2.59,0.0,0.91,0.0,0.0,False,False
ace882521dc3,435,True,10,4,247,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,True
8e012bba9f79,218,True,8,2,4,1687.0,3.0,82.0,3.5,0.15,2.59,0.0,0.91,0.0,0.0,False,False
a69154441de4,219,True,2,5,70,3899.0,2.0,91.0,4.0,0.28,2.59,0.0,0.91,0.0,0.0,False,False
26133ae9f9be,220,True,30,3,11,626.0,0.0,0.0,0.0,0.96,2.59,0.0,0.91,0.0,0.0,False,False
66fd58e41b8c,221,True,7,1,2,1239.0,1.0,118.0,2.0,0.3,24.27,2346.11,3.33,77.0,11.0,False,False
6b68732af049,222,True,19,2,7,3714.0,5.0,150.5,4.5,0.18,15.65,1560634.65,3.33,124.5,99.0,False,False
418dfd922fdd,223,True,16,2,7,1817.0,4.5,47.5,3.5,0.55,12.43,15645.75,3.33,28.0,39.0,False,False
630b97638c8c,224,True,10,3,7,831.0,3.0,7.0,2.0,0.88,12.43,15645.75,3.33,28.0,39.0,False,False
f801691c33ba,7,False,8,1,22,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
18554cc9fc70,225,True,4,53,1754,1270.0,3.0,55.0,3.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
2cc0cec87973,226,True,9,1,57,4046.0,8.0,71.0,8.0,0.16,2.59,0.0,0.91,0.0,0.0,False,False
9889018ba3cf,8,False,1,1,40,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
adaace45dcf2,227,True,3,3,6,823.0,6.0,34.0,3.0,0.11,2.59,0.0,0.91,0.0,0.0,False,False
68f7019ffed5,228,True,6,1,68,69.0,3.0,5.0,3.0,0.17,91.47,702928.82,3.33,274.0,70.0,False,False
db403b4edf3e,9,False,6,281,519817,2019.0,2.0,60.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
2670ee0c1211,229,True,7,4,137,2438.5,2.5,36.0,4.0,0.7,2.59,0.0,0.91,0.0,0.0,False,False
7e90a7e8a809,230,True,15,7,8808,7014.5,5.0,71.5,6.0,0.32,2.59,0.0,0.91,0.0,0.0,False,False
0ea22d1ff97e,10,False,5,19,557,2201.5,3.5,51.5,4.0,0.3,2.68,0.0,3.33,1.0,9.0,False,False
693d75c0ec4d,231,True,1,1,2,831.0,2.0,1.0,1.0,1.64,2.59,0.0,0.91,0.0,0.0,False,False
a7f42b63f952,232,True,5,1,14,831.0,2.0,1.0,1.0,1.64,2.59,0.0,0.91,0.0,0.0,False,False
39d35f51ea51,11,False,9,1,2,6989.0,5.0,38.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
5bbbe8c5198c,233,True,11,1,4,3899.0,1.0,91.0,2.0,0.74,91.47,702928.82,3.33,274.0,70.0,False,False
9b05f8339fb1,1,True,4,1,25,1455.0,5.0,41.0,3.0,0.17,2.59,0.0,0.91,0.0,0.0,False,False
1e8347020061,12,False,7,1,2,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
a4972bce7962,2,True,10,1,2,1455.0,5.0,41.0,3.0,0.17,2.59,0.0,0.91,0.0,0.0,False,False
523ad9763908,51,True,11,3,120,2805.0,4.0,38.5,3.5,0.09,4.83,47296.73,3.33,7.0,44.0,False,False
6346c835a510,40,False,6,5,14,831.0,2.0,1.0,1.0,0.88,2.59,0.0,0.91,0.0,0.0,False,False
1bcdbabd51a3,284,False,9,1,9,1453.0,4.0,69.0,5.0,0.15,2.67,113365.69,3.33,2.0,48.0,False,False
be62769dce74,13,False,7,6,290,1304.0,2.5,24.0,2.0,0.09,3.84,23648.37,3.33,4.0,26.5,False,False
5ff0c0a8d4d8,14,False,12,7,245,913.0,2.0,14.0,1.0,0.18,2.86,0.0,3.33,1.0,9.0,False,False
edd0c4e6231a,234,True,5,5,49,1465.0,3.0,55.0,3.0,0.27,2.59,0.0,0.91,0.0,0.0,False,False
9ba6da86ba7b,15,False,9,3,30,2708.0,2.0,3.0,1.0,0.13,58.41,140303.98,3.33,22.0,44.0,False,False
dd5b8f4405c5,17,False,2,1,5,7744.0,15.0,105.0,7.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
ed16446defd4,6,False,7,1,17,5043.0,8.0,77.0,7.0,0.18,4.83,47296.73,3.33,7.0,44.0,False,False
90da6c5c9cbb,3,True,7,17,198,2880.5,3.5,88.5,4.0,0.33,2.59,0.0,0.91,0.0,0.0,False,False
5e7f5f26e6d4,283,False,14,2,11,1223.5,8.0,31.0,5.0,0.27,3.4,374.96,3.33,2.5,33.0,False,False
f6dbfac1ab22,171,False,14,3,27,1097.0,4.0,41.0,4.0,0.29,4.57,1127.5,3.33,11.0,30.0,False,False
c2d545094c63,259,False,10,1,5,370.0,3.0,28.0,3.0,0.26,2.84,111.47,3.33,2.0,22.0,False,False
c40128a92338,282,False,11,1,7,3508.0,3.0,216.0,6.0,0.09,2.64,0.0,3.33,1.0,48.0,False,False
61aa163cf951,281,False,11,1,5,230.0,9.0,12.0,4.0,0.25,2.73,0.0,3.33,1.0,16.0,False,False
e5ce46fd7203,234,False,28,1,6,883.0,7.0,19.0,5.0,0.21,2.59,0.0,0.91,0.0,0.0,False,False
03c135d7887a,280,False,11,5,27,2114.0,5.0,106.0,7.0,0.28,5.88,37403.49,3.33,28.0,63.0,False,False
11a85f5c2a34,239,False,10,3,31,1092.0,4.0,52.0,5.0,0.25,3.0,6275.59,3.33,5.0,38.0,False,False
08b8b6576527,242,False,10,3,31,1092.0,4.0,52.0,5.0,0.25,3.0,6275.59,3.33,5.0,38.0,False,False
744e274074da,235,False,14,1,5,2751.0,5.0,95.0,4.0,0.08,4.21,26681.6,3.33,14.0,69.0,False,False
04ec9b6ace68,236,False,18,1,6,328.0,13.0,3.0,3.0,0.32,2.59,0.0,3.33,0.0,18.0,False,False
df9528ef03a9,279,False,11,1,18,217.0,5.0,9.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
c611f052ec92,59,True,18,1,111,1344.0,9.0,46.0,6.0,0.21,2.59,0.0,0.91,0.0,0.0,False,False
568850e1f3a1,52,True,8,1,12,194.0,3.0,8.0,2.0,0.41,2.59,0.0,0.91,0.0,0.0,False,False
60c111fc0d4b,53,True,2,3,99,2805.0,4.0,38.5,3.5,0.09,4.83,47296.73,3.33,7.0,44.0,False,False
c608b7bf243f,436,True,6,2,8773,6989.0,5.0,38.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
972d606dbb45,437,True,9,13,241,2314.0,3.0,55.0,4.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
c5defad7814f,439,True,15,2,10,2802.0,4.0,38.5,3.5,0.09,4.44,35419.82,3.33,6.5,30.0,False,False
547af2626088,440,True,6,2,8,2802.0,4.0,38.5,3.5,0.09,4.44,35419.82,3.33,6.5,30.0,False,False
5b1e4f8f9651,442,True,6,1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
11f11597c843,443,True,7,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
f7cce4782ef4,444,True,7,1,2,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
bf21c969da4f,18,False,11,2,9488,7744.0,15.0,105.0,7.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
9852618873d9,445,True,3,7,78,913.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
f567bb6aca45,242,True,13,1,4,6989.0,5.0,38.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
664d8df911f0,54,True,8,4,18,1038.5,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
8eefaf530a7b,446,True,11,4,63,952.5,0.0,0.0,0.0,0.09,4.4,48004.19,3.33,7.0,31.5,False,False
6b16e94e8d2f,447,True,9,1,8,1338.0,0.0,0.0,0.0,3.64,3.98,48711.66,3.33,7.0,19.0,False,False
2d960a2dd288,61,True,22,2,110,8004.0,4.0,248.5,8.0,0.23,16.7,233744.68,3.33,107.0,106.5,False,False
77a30f0f6a17,262,False,9,4,320,463.5,3.0,19.5,2.0,0.39,2.78,1529.94,2.12,2.5,23.5,False,False
eff02554170a,448,True,12,4,135,3896.0,4.0,38.5,3.5,0.09,4.44,35419.82,3.33,6.5,30.0,False,False
d83e40b41568,55,True,9,8,105,912.5,0.0,0.0,0.0,0.09,4.04,43342.52,3.33,7.0,19.0,False,False
a998833b7178,7,False,13,1,20,5829.0,5.0,130.0,6.0,0.07,2.88,203487.86,3.33,1.0,53.0,False,False
3d1067e0318f,62,True,17,1,54,7493.0,4.0,254.0,7.0,0.22,3.2,51455.57,3.33,11.0,105.0,False,False
5c877925d6f5,63,True,19,1,76,1344.0,9.0,46.0,6.0,0.21,2.59,0.0,0.91,0.0,0.0,False,False
5c29a10e3006,64,True,26,1,79,1774.0,8.0,64.0,8.0,0.2,3.55,14382.47,3.33,11.0,46.0,False,False
6a8baba56a65,48,False,14,66,44891,402.0,3.0,5.0,2.0,0.61,2.83,3.35,3.33,1.0,6.0,False,False
ab5640d09f67,243,True,10,1,5,509.0,9.0,5.0,6.0,0.75,2.59,0.0,0.91,0.0,0.0,False,False
75768c38273c,65,True,21,1,48,1344.0,9.0,46.0,6.0,0.21,2.59,0.0,0.91,0.0,0.0,False,False
1f29b4fb184c,67,True,17,1,46,5404.0,7.0,193.0,9.0,0.15,5.96,108572.91,3.33,29.0,69.0,False,False
807c71ea9071,244,True,7,1,3,5043.0,8.0,77.0,7.0,0.18,4.83,47296.73,3.33,7.0,44.0,False,False
5408e0e3863b,449,True,13,2,63,2347.0,0.5,54.0,0.5,0.33,3.32,11771.45,2.12,3.0,8.0,False,False
da41e5a6de82,245,True,4,3,50,567.0,0.0,0.0,0.0,0.0,4.83,47296.73,3.33,7.0,44.0,False,False
1d68b3042bf5,450,True,9,202,68109,885.0,3.0,33.0,3.0,0.27,2.59,0.0,0.91,0.0,0.0,False,False
d49db5482db6,451,True,7,1,2,5967.0,6.0,141.0,5.0,0.4,2.59,0.0,0.91,0.0,0.0,False,False
c3236786510b,68,True,16,1,226,1555.0,7.0,55.0,5.0,0.2,2.87,34180.7,3.33,8.0,90.0,False,False
3f7052b3c1b6,452,True,12,2,5,4504.0,6.0,44.5,4.0,0.26,2.59,0.0,0.91,0.0,0.0,False,False
b3da5ad59382,453,True,9,3,32,2708.0,6.0,77.0,7.0,0.18,58.41,140303.98,3.33,22.0,44.0,False,False
32e1fea5ea2c,249,True,11,1,9,5829.0,5.0,130.0,6.0,0.07,2.88,203487.86,3.33,1.0,53.0,False,False
c25ead2d20d3,454,True,5,17,867,1126.0,1.0,21.5,1.5,0.41,3.42,6052.49,3.33,4.0,14.0,False,True
e460cdac1a0e,56,True,6,2,14,3086.5,6.0,49.0,5.5,0.29,3.75,23937.16,3.33,4.0,41.0,False,False
5e8c4d7985ca,4,True,7,9,855,1088.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
c025b60c5749,57,True,10,80,286015,2532.5,4.0,82.0,4.0,0.23,2.59,0.0,0.91,0.0,0.0,False,False
7c6f62fcbd91,58,True,9,6,34,2621.5,2.0,69.0,2.5,0.41,2.59,0.0,0.91,0.0,0.0,False,False
b72d73ddaf8c,9,False,7,20,991,652.0,1.0,3.5,1.0,0.15,4.36,14341.25,3.33,5.0,9.0,False,False
d1d52f7820f2,8,False,2,20,968,652.0,1.0,3.5,1.0,0.15,4.36,14341.25,3.33,5.0,9.0,False,False
ccee121960b4,456,True,9,1,2,1088.0,1.0,22.0,2.0,0.48,8.02,39388.3,3.33,12.0,23.0,False,False
2f9ed63a9e32,457,True,11,53,287884,1088.0,1.0,22.0,2.0,0.48,2.59,0.0,0.91,0.0,0.0,False,False
353a0ee16d78,237,False,9,1,46,924.0,4.0,43.0,4.0,0.26,3.28,14635.79,3.33,6.0,58.0,False,False
80ffa77253eb,59,True,7,4,125,134.0,0.0,0.0,0.0,0.0,4.95,10238.95,3.33,4.5,4.0,False,False
125ef1892aa6,60,True,25,3,9,111.0,0.0,0.0,0.0,0.0,3.0,0.0,3.33,2.0,8.0,False,False
72a16f6ce26d,61,True,5,10,217,1164.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
0b6a82cdbdd0,69,True,19,1,29,5404.0,7.0,193.0,9.0,0.15,5.96,108572.91,3.33,29.0,69.0,False,False
acc6d8f2fa9f,62,True,22,2,12,5168.5,3.0,140.5,2.5,0.38,2.59,0.0,0.91,0.0,0.0,False,False
5aac96c242ec,70,True,14,4,18,440.5,2.5,20.0,3.5,0.33,7.48,4622.93,2.12,17.0,9.5,False,False
f580d3f9c163,63,True,13,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
c3e98453fc95,1,False,6,1,7,2313.0,7.0,63.0,5.0,0.2,2.72,334.57,3.33,2.0,52.0,False,False
a0ff24e18d75,50,False,15,7,149,1276.0,1.0,14.0,1.0,0.06,3.79,729.08,3.33,3.0,7.0,False,False
4576e91ac766,250,True,8,1,5,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
c1247fe6186e,251,True,2,20,968,652.0,1.0,3.5,1.0,0.15,4.36,14341.25,3.33,5.0,9.0,False,False
1661c73938c5,252,True,11,9,1061,225.0,1.0,4.0,2.0,0.06,3.89,8204.59,3.33,3.0,8.0,False,False
35c51fe530b6,7,True,5,1,2,1695.0,5.0,48.0,4.0,0.2,2.86,0.0,3.33,1.0,9.0,False,False
51ed7672df50,458,True,9,7,1144,1164.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
87e07ff8196c,459,True,3,5,69,1038.5,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
a71ac4cc1d17,253,True,17,29,1481,2314.0,3.0,88.0,3.0,0.26,2.59,0.0,0.91,0.0,0.0,False,False
75790c66c675,254,True,8,2,13,1494.5,3.0,56.5,4.0,0.07,31.2,94507.82,3.33,14.5,31.5,False,False
4997d6d1141d,460,True,4,9,179,1164.0,0.0,0.0,0.0,0.0,2.88,0.0,3.33,1.0,9.0,False,False
5ba2553ef25b,64,True,7,3,26,3896.0,4.0,38.5,3.5,0.09,4.44,35419.82,3.33,6.5,30.0,False,False
306874cebb0a,65,True,7,1,7,585.0,0.0,0.0,0.0,0.0,3.79,3753.76,3.33,5.0,7.0,False,False
c6205db9ec1c,66,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
f0799817ddba,51,False,4,2,18,1347.0,0.0,0.0,0.0,0.0,3.19,1876.88,3.33,2.5,4.5,False,False
fcb466cf5e01,4,False,12,2,54,1009.5,5.5,24.5,4.0,0.21,3.0,4833.07,2.12,3.0,17.0,False,False
07ed328403ba,1,False,11,1,4,4102.0,4.0,166.0,5.0,0.18,2.6,780.87,3.33,1.0,80.0,False,False
66ddd173c442,2,False,11,1,4,691.0,7.0,22.0,7.0,0.18,3.22,12299.25,3.33,8.0,39.0,False,False
2e002537851b,67,True,9,15,555,585.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,7.0,False,True
e1e99d887dd8,68,True,9,9,6027,463.0,0.0,0.0,0.0,0.0,2.59,0.0,3.33,0.0,0.0,False,False
05e714a501e9,461,True,13,1,135,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,True
c93d6ce28aee,69,True,2,1,4,94.0,2.0,3.0,3.0,1.32,88.88,21303.72,3.33,5.0,6.0,False,False
03307f6a5152,255,True,6,38,1556,2129.5,3.0,76.5,4.0,0.29,2.59,0.0,0.91,0.0,0.0,False,False
cb49590b7f0c,256,True,17,5,5901,3082.5,4.5,88.5,4.0,0.47,3.71,23648.37,2.12,3.5,22.0,False,False
256863e70bf1,257,True,9,4,42,959.5,3.5,23.0,2.5,0.2,2.86,0.0,3.33,1.0,9.0,False,False
516c56612ee7,10,False,8,2,14,622.5,1.5,13.0,2.0,0.71,7.46,29933.1,3.33,9.5,15.5,False,False
9f121bb2f293,11,False,5,4,92,134.0,0.0,0.0,0.0,0.0,4.95,10238.95,3.33,4.5,4.0,False,False
bd848f992c17,70,True,13,1,3,263.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
f8de3b4433c2,19,False,3,1,140,5043.0,8.0,77.0,7.0,0.18,4.83,47296.73,3.33,7.0,44.0,False,False
2cb1388efffb,20,False,14,1,3,5043.0,8.0,77.0,7.0,0.18,4.83,47296.73,3.33,7.0,44.0,False,False
5e9bb98d8398,235,True,6,3,7,1130.0,4.0,38.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
e4d74ba7c8d9,21,False,2,1,10,1164.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
41a0aec4f02e,12,False,9,1,2,1695.0,5.0,48.0,4.0,0.2,2.86,0.0,3.33,1.0,9.0,False,False
d18cfaee5b49,71,True,6,7,81,225.0,0.0,0.0,0.0,0.0,4.83,20477.9,3.33,7.0,8.0,False,False
d41ef524608b,23,False,2,1,5,1695.0,5.0,48.0,4.0,0.2,2.86,0.0,3.33,1.0,9.0,False,False
f53833456459,462,True,12,4,79,1390.5,3.5,9.5,2.0,0.1,2.72,0.0,3.33,0.5,10.5,False,False
9e2eb1bb953c,3,True,11,1,2,2708.0,6.0,113.0,8.0,0.13,58.41,140303.98,3.33,22.0,44.0,False,False
783991695a4d,463,True,4,5,62,585.0,1.0,19.0,3.0,0.18,3.79,3753.76,3.33,5.0,12.0,False,False
318781041a50,464,True,9,23,715,1239.0,2.0,74.0,3.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
71d486f747ce,72,True,2,1,18,399.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
f04a41b307e6,465,True,3,1,18,1856.0,7.0,32.0,4.0,0.19,2.59,0.0,3.33,0.0,25.0,False,False
db61cc9ff73d,467,True,6,2,14,1040.0,5.5,9.5,2.5,0.12,2.59,0.0,2.12,0.0,6.0,False,False
2fda9e1ca7b8,73,True,7,1,2,3348.0,1.0,243.0,2.0,0.42,2.59,0.0,0.91,0.0,0.0,False,False
89f0e8ec89fa,74,True,7,1,4,399.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
05552270db86,52,False,3,2,7,1446.5,5.5,9.5,2.5,0.12,3.19,1876.88,3.33,2.5,9.5,False,False
25e52f0177f3,258,True,5,22,108,2673.0,4.0,88.0,4.0,0.25,2.59,0.0,0.91,0.0,0.0,False,False
3eeb1dab0369,259,True,11,2,4,616.5,0.5,20.5,0.5,0.53,5.3,19694.15,2.12,6.0,11.5,False,False
c31210b66d0c,468,True,2,1,20,1617.0,11.0,19.0,5.0,0.24,2.59,0.0,3.33,0.0,12.0,False,False
91f27cf7597a,470,True,11,1,115,1617.0,11.0,19.0,5.0,0.24,2.59,0.0,3.33,0.0,12.0,False,False
db9353572da8,260,True,16,1,2,3348.0,1.0,243.0,2.0,0.42,2.59,0.0,0.91,0.0,0.0,False,False
40d061956e16,261,True,8,2,7,8804.0,13.0,131.0,6.5,0.3,2.59,0.0,0.91,0.0,0.0,False,False
c8f319f0f749,75,True,14,1,34,399.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
0ed57d1c4172,262,True,7,3,26,1164.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
0b9093b7d5a3,264,True,6,1,2,2708.0,6.0,113.0,8.0,0.13,58.41,140303.98,3.33,22.0,44.0,False,False
519ef7509207,471,True,13,5,858,1617.0,5.0,19.0,4.0,0.19,2.86,0.0,3.33,1.0,12.0,False,False
47f400145c83,76,True,11,2,14,1024.5,1.0,82.0,1.5,0.07,3.79,3753.76,3.33,5.0,7.0,False,False
e0988eae6c08,13,False,9,1,14,2708.0,6.0,113.0,8.0,0.13,58.41,140303.98,3.33,22.0,44.0,False,False
22d50a018124,1,False,3,1,6,1856.0,7.0,32.0,4.0,0.19,2.59,0.0,3.33,0.0,25.0,False,False
b2ac400bcb18,263,True,11,37,40734,1506.0,3.0,74.0,3.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
8cf4ea006138,236,True,10,1,1,6989.0,5.0,38.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
0cd510209461,265,True,4,1,7,1617.0,11.0,19.0,5.0,0.24,2.59,0.0,3.33,0.0,12.0,False,False
34458c9c547d,266,True,15,1,2,1617.0,11.0,19.0,5.0,0.24,2.59,0.0,3.33,0.0,12.0,False,False
3682b771bfd9,14,False,9,1,3,1164.0,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
bb32fe64c775,77,True,11,2,4,2831.0,2.0,160.5,4.0,0.34,2.59,0.0,0.91,0.0,0.0,False,False
c231ac12da6c,25,False,2,1,8,1856.0,7.0,32.0,4.0,0.19,2.59,0.0,3.33,0.0,25.0,False,False
87ba777ed16c,268,True,11,2,6,3449.5,7.5,54.5,5.5,0.18,3.71,23648.37,3.33,3.5,34.5,False,False
310942ed8c8b,269,True,9,1,3,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
c713300ee377,472,True,2,1,38,1617.0,11.0,19.0,5.0,0.24,2.59,0.0,3.33,0.0,12.0,False,False
e1df559f8e10,270,True,14,1,15,2708.0,6.0,113.0,8.0,0.13,58.41,140303.98,3.33,22.0,44.0,False,False
57abe59a01db,271,True,16,1,43,1617.0,11.0,19.0,5.0,0.24,2.59,0.0,3.33,0.0,12.0,False,False
0216edf5c660,272,True,10,3,6,736.0,1.0,1.0,0.0,0.42,2.59,0.0,0.91,0.0,0.0,False,False
c893f830ff7e,15,False,6,2,47,2805.0,4.0,38.5,3.5,0.09,4.83,47296.73,3.33,7.0,44.0,False,False
46e7d518dad5,78,True,11,9,88,496.0,0.0,0.0,0.0,0.0,2.59,0.0,3.33,0.0,0.0,False,False
1f21eec52167,79,True,3,1,15,585.0,0.0,0.0,0.0,0.0,3.79,3753.76,3.33,5.0,7.0,False,False
ce7ea12f6b79,274,True,8,90,70540,1376.5,3.0,50.5,4.0,0.24,2.59,0.0,2.12,0.0,3.0,False,False
aabc31b1b29e,474,True,10,1,56,1856.0,7.0,32.0,4.0,0.19,2.59,0.0,3.33,0.0,25.0,False,False
3d3f7234b94e,1,False,8,5,90,1164.0,1.0,32.0,2.0,0.19,2.86,0.0,3.33,1.0,25.0,False,False
aaa0f0daa528,27,False,9,6,71,1038.5,0.0,0.0,0.0,0.0,2.86,0.0,3.33,1.0,9.0,False,False
2045c529823d,5,True,18,4,315,1384.5,3.5,16.0,2.0,0.09,3.84,23648.37,3.33,4.0,34.5,False,False
8a23dd120f6e,275,True,21,1,17,5043.0,8.0,77.0,7.0,0.18,4.83,47296.73,3.33,7.0,44.0,False,False
653584027430,16,False,9,3,40,585.0,1.0,35.0,3.0,0.06,3.79,3753.76,3.33,5.0,7.0,False,False
27b2c8b23ff3,6,True,2,2,28,1211.5,3.5,16.0,2.0,0.1,3.71,23648.37,3.33,3.5,34.5,False,False
87a327a64500,477,True,8,1,22,1856.0,7.0,32.0,4.0,0.19,2.59,0.0,3.33,0.0,25.0,False,False
248e878a8ec7,478,True,13,1,28,1856.0,7.0,32.0,4.0,0.19,2.59,0.0,3.33,0.0,25.0,False,False
ec75a84008e0,7,True,2,1,25,2749.0,0.0,0.0,0.0,0.0,4.04,23542.9,3.33,6.0,16.0,False,False
9faf997da857,479,True,12,2,14,1429.5,2.5,24.0,2.0,0.1,2.86,0.0,3.33,1.0,9.0,False,False
4e9eeb94a13a,481,True,4,2,25,1304.0,2.5,24.0,2.0,0.1,2.86,0.0,3.33,1.0,9.0,False,False
